test_id,dataset,task,input_text,sentence1,sentence2,expected_label,capability,relation,counterfactual_text,cf_sentence1,cf_sentence2,counterfactual_expected_label,expected_cues,misleading_cues,source,metadata,model,model_checkpoint,predicted_label,predicted_label_id,raw_predicted_label,confidence,probabilities_json,probabilities_by_label_json,fail_status,cf_predicted_label,cf_confidence,cf_probabilities_json,cf_probabilities_by_label_json,cf_fail_status,CS,AM,cue_attribution_ratio,EVFS,explanation_method,top_attribution_tokens,failure_reason
mnli_bench_0229,mnli,nli,"The stuff was strong, but somewhat brittle. [SEP] It was strong, yet brittle.","The stuff was strong, but somewhat brittle.","It was strong, yet brittle.",ENTAILMENT,semantic_role_sensitivity,invariance,,"The stuff was strong, but somewhat brittle.","It was strong, yet brittle.",ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.9863296151161194,"[0.0037296086084097624, 0.9863296151161194, 0.00994074996560812]","{""ENTAILMENT"": 0.0037296086084097624, ""NEUTRAL"": 0.9863296151161194, ""CONTRADICTION"": 0.00994074996560812}",1,NEUTRAL,0.9863296151161194,"[0.0037296086084097624, 0.9863296151161194, 0.00994074996560812]","{""ENTAILMENT"": 0.0037296086084097624, ""NEUTRAL"": 0.9863296151161194, ""CONTRADICTION"": 0.00994074996560812}",1,0.0,0.5,0.0,0.0,gradient,"[[""brittle"", 0.3587475991846385], [""strong"", 0.1663568466564698], [""somewhat"", 0.11761131796677754], [""yet"", 0.09239201047895845], [""stuff"", 0.09168423192156974], [""was"", 0.06331956493838106], [""but"", 0.058644918614712264], [""it"", 0.03365161362182383], [""the"", 0.0175918966166688]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: brittle:0.36, strong:0.17, somewhat:0.12, yet:0.09, stuff:0.09."
mnli_bench_0228,mnli,nli,"Moreover, these excise taxes, like other taxes, are determined through the exercise of the power of the Government to compel payment. [SEP] Excise taxes are an exception to the general rule and are actually decided on the basis of GDP share.","Moreover, these excise taxes, like other taxes, are determined through the exercise of the power of the Government to compel payment.",Excise taxes are an exception to the general rule and are actually decided on the basis of GDP share.,CONTRADICTION,semantic_role_sensitivity,invariance,,"Moreover, these excise taxes, like other taxes, are determined through the exercise of the power of the Government to compel payment.",Excise taxes are an exception to the general rule and are actually decided on the basis of GDP share.,CONTRADICTION,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,ENTAILMENT,0,LABEL_0,0.5189526081085205,"[0.5189526081085205, 0.0015017844270914793, 0.47954556345939636]","{""ENTAILMENT"": 0.5189526081085205, ""NEUTRAL"": 0.0015017844270914793, ""CONTRADICTION"": 0.47954556345939636}",1,ENTAILMENT,0.5189526081085205,"[0.5189526081085205, 0.0015017844270914793, 0.47954556345939636]","{""ENTAILMENT"": 0.5189526081085205, ""NEUTRAL"": 0.0015017844270914793, ""CONTRADICTION"": 0.47954556345939636}",1,0.0,0.5,0.0,0.0,gradient,"[[""exception"", 0.21743976830137285], [""gdp"", 0.08290160179909738], [""taxes"", 0.06193841697315791], [""rule"", 0.04517784039149745], [""are"", 0.04390053854367144], [""actually"", 0.04246070615149487], [""share"", 0.0409357625705188], [""cise"", 0.03779067768027782], [""determined"", 0.03316979129116337], [""the"", 0.030933843702361588]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: exception:0.22, gdp:0.08, taxes:0.06, rule:0.05, are:0.04."
mnli_bench_0217,mnli,nli,SSA is also seeking statutory authority for additional tools to recover current overpayments. [SEP] SSA wants the authority to recover overpayments.,SSA is also seeking statutory authority for additional tools to recover current overpayments.,SSA wants the authority to recover overpayments.,ENTAILMENT,semantic_role_sensitivity,invariance,,SSA is also seeking statutory authority for additional tools to recover current overpayments.,SSA wants the authority to recover overpayments.,ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.9753697514533997,"[0.010661667212843895, 0.9753697514533997, 0.013968582265079021]","{""ENTAILMENT"": 0.010661667212843895, ""NEUTRAL"": 0.9753697514533997, ""CONTRADICTION"": 0.013968582265079021}",1,NEUTRAL,0.9753697514533997,"[0.010661667212843895, 0.9753697514533997, 0.013968582265079021]","{""ENTAILMENT"": 0.010661667212843895, ""NEUTRAL"": 0.9753697514533997, ""CONTRADICTION"": 0.013968582265079021}",1,0.0,0.5,0.0,0.0,gradient,"[[""authority"", 0.12010647024748784], [""statutory"", 0.11620673455409791], [""recover"", 0.10304583323242918], [""yme"", 0.08044703487861041], [""pa"", 0.0690567226979666], [""over"", 0.06861999725468286], [""seeking"", 0.06319812884688192], [""wants"", 0.06106408797710724], [""nts"", 0.05374689162624175], [""tools"", 0.052219833564166575]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: authority:0.12, statutory:0.12, recover:0.10, yme:0.08, pa:0.07."
mnli_bench_0226,mnli,nli,are you originally from uh Texas [SEP] Are you from Texas?,are you originally from uh Texas,Are you from Texas?,ENTAILMENT,semantic_role_sensitivity,invariance,,are you originally from uh Texas,Are you from Texas?,ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.9895666837692261,"[0.0006831362843513489, 0.9895666837692261, 0.009750176221132278]","{""ENTAILMENT"": 0.0006831362843513489, ""NEUTRAL"": 0.9895666837692261, ""CONTRADICTION"": 0.009750176221132278}",1,NEUTRAL,0.9895666837692261,"[0.0006831362843513489, 0.9895666837692261, 0.009750176221132278]","{""ENTAILMENT"": 0.0006831362843513489, ""NEUTRAL"": 0.9895666837692261, ""CONTRADICTION"": 0.009750176221132278}",1,0.0,0.5,0.0,0.0,gradient,"[[""texas"", 0.2704983170874295], [""originally"", 0.22691602123731713], [""from"", 0.14786904997142383], [""are"", 0.13352231739401044], [""uh"", 0.11463690511175416], [""you"", 0.10655738919806497]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: texas:0.27, originally:0.23, from:0.15, are:0.13, uh:0.11."
mnli_bench_0225,mnli,nli,Gore has been Clinton's lackey for more than six years. [SEP] Gore has been with Clinton for six years.,Gore has been Clinton's lackey for more than six years.,Gore has been with Clinton for six years.,ENTAILMENT,semantic_role_sensitivity,invariance,,Gore has been Clinton's lackey for more than six years.,Gore has been with Clinton for six years.,ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.9640636444091797,"[0.01793820783495903, 0.9640636444091797, 0.017998192459344864]","{""ENTAILMENT"": 0.01793820783495903, ""NEUTRAL"": 0.9640636444091797, ""CONTRADICTION"": 0.017998192459344864}",1,NEUTRAL,0.9640636444091797,"[0.01793820783495903, 0.9640636444091797, 0.017998192459344864]","{""ENTAILMENT"": 0.01793820783495903, ""NEUTRAL"": 0.9640636444091797, ""CONTRADICTION"": 0.017998192459344864}",1,0.0,0.5,0.0,0.0,gradient,"[[""six"", 0.19250135619698047], [""years"", 0.1204949251946222], [""clinton"", 0.11164514456079978], [""lack"", 0.10275798098513404], [""gore"", 0.08763666735067442], [""than"", 0.07831025560094898], [""for"", 0.07309431026054747], [""ey"", 0.06909033872265267], [""been"", 0.04475736632512291], [""more"", 0.043650820662803624]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: six:0.19, years:0.12, clinton:0.11, lack:0.10, gore:0.09."
mnli_bench_0224,mnli,nli,"What you say about Lawrence is a great surprise to me, I said.  [SEP] I knew that about Lawrence all along.","What you say about Lawrence is a great surprise to me, I said. ",I knew that about Lawrence all along.,CONTRADICTION,semantic_role_sensitivity,invariance,,"What you say about Lawrence is a great surprise to me, I said. ",I knew that about Lawrence all along.,CONTRADICTION,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,ENTAILMENT,0,LABEL_0,0.9850444793701172,"[0.9850444793701172, 0.0014726660447195172, 0.01348291989415884]","{""ENTAILMENT"": 0.9850444793701172, ""NEUTRAL"": 0.0014726660447195172, ""CONTRADICTION"": 0.01348291989415884}",1,ENTAILMENT,0.9850444793701172,"[0.9850444793701172, 0.0014726660447195172, 0.01348291989415884]","{""ENTAILMENT"": 0.9850444793701172, ""NEUTRAL"": 0.0014726660447195172, ""CONTRADICTION"": 0.01348291989415884}",1,0.0,0.5,0.0,0.0,gradient,"[[""along"", 0.15695934833302252], [""surprise"", 0.13671735665350815], [""lawrence"", 0.1137588510745719], [""knew"", 0.10711621689440179], [""all"", 0.0711305176979038], [""about"", 0.06097554700265192], [""i"", 0.06008695677529067], [""that"", 0.046813214303093875], [""great"", 0.03981872100049], [""say"", 0.032207250486163894]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: along:0.16, surprise:0.14, lawrence:0.11, knew:0.11, all:0.07."
mnli_bench_0223,mnli,nli,"In the first instance, IRS would have no record of time before the person could get through to an agent and of discouraged callers. [SEP] There is no recording of the time for callers.","In the first instance, IRS would have no record of time before the person could get through to an agent and of discouraged callers.",There is no recording of the time for callers.,ENTAILMENT,semantic_role_sensitivity,invariance,,"In the first instance, IRS would have no record of time before the person could get through to an agent and of discouraged callers.",There is no recording of the time for callers.,ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.9118183851242065,"[0.01909327507019043, 0.9118183851242065, 0.06908829510211945]","{""ENTAILMENT"": 0.01909327507019043, ""NEUTRAL"": 0.9118183851242065, ""CONTRADICTION"": 0.06908829510211945}",1,NEUTRAL,0.9118183851242065,"[0.01909327507019043, 0.9118183851242065, 0.06908829510211945]","{""ENTAILMENT"": 0.01909327507019043, ""NEUTRAL"": 0.9118183851242065, ""CONTRADICTION"": 0.06908829510211945}",1,0.0,0.5,0.0,0.0,gradient,"[[""irs"", 0.11193750114609143], [""caller"", 0.08368907834648802], [""no"", 0.07352343379848206], [""recording"", 0.07229559520697565], [""time"", 0.06965964807950632], [""of"", 0.06838540492351615], [""record"", 0.06119628832259801], [""discouraged"", 0.0597084630248422], [""instance"", 0.05368483872834338], [""would"", 0.038024906240248374]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: irs:0.11, caller:0.08, no:0.07, recording:0.07, time:0.07."
mnli_bench_0222,mnli,nli,"4 million, or about 8 percent of total expenditures for the two programs). [SEP] about 2 million is equal to 8 percent of expenditures.","4 million, or about 8 percent of total expenditures for the two programs).",about 2 million is equal to 8 percent of expenditures.,CONTRADICTION,semantic_role_sensitivity,invariance,,"4 million, or about 8 percent of total expenditures for the two programs).",about 2 million is equal to 8 percent of expenditures.,CONTRADICTION,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.4522733688354492,"[0.2744367718696594, 0.4522733688354492, 0.27328991889953613]","{""ENTAILMENT"": 0.2744367718696594, ""NEUTRAL"": 0.4522733688354492, ""CONTRADICTION"": 0.27328991889953613}",1,NEUTRAL,0.4522733688354492,"[0.2744367718696594, 0.4522733688354492, 0.27328991889953613]","{""ENTAILMENT"": 0.2744367718696594, ""NEUTRAL"": 0.4522733688354492, ""CONTRADICTION"": 0.27328991889953613}",1,0.0,0.5,0.0,0.0,gradient,"[[""8"", 0.14195295533679667], [""2"", 0.11088409001578417], [""million"", 0.10005059517065429], [""equal"", 0.0952983571549708], [""two"", 0.08373642781087941], [""4"", 0.07885146619146416], [""percent"", 0.07605998886590219], [""expenditures"", 0.06696804282839691], [""about"", 0.05523823785547479], [""programs"", 0.043227689105086765]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: 8:0.14, 2:0.11, million:0.10, equal:0.10, two:0.08."
mnli_bench_0221,mnli,nli,He was crying like his mother had just walloped him. [SEP] He cried like his mom hit him.,He was crying like his mother had just walloped him.,He cried like his mom hit him.,ENTAILMENT,semantic_role_sensitivity,invariance,,He was crying like his mother had just walloped him.,He cried like his mom hit him.,ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.9849460124969482,"[0.0035259537398815155, 0.9849460124969482, 0.011528068222105503]","{""ENTAILMENT"": 0.0035259537398815155, ""NEUTRAL"": 0.9849460124969482, ""CONTRADICTION"": 0.011528068222105503}",1,NEUTRAL,0.9849460124969482,"[0.0035259537398815155, 0.9849460124969482, 0.011528068222105503]","{""ENTAILMENT"": 0.0035259537398815155, ""NEUTRAL"": 0.9849460124969482, ""CONTRADICTION"": 0.011528068222105503}",1,0.0,0.5,0.0,0.0,gradient,"[[""oped"", 0.17923017851671447], [""hit"", 0.1584704054018582], [""wall"", 0.1038035911296498], [""mom"", 0.087563454391038], [""him"", 0.07416404734103665], [""cried"", 0.07304384277291155], [""like"", 0.07222651494605106], [""his"", 0.055003325955985415], [""mother"", 0.04419680670668903], [""crying"", 0.0423831123031989]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: oped:0.18, hit:0.16, wall:0.10, mom:0.09, him:0.07."
mnli_bench_0219,mnli,nli,but uh these guys were actually on the road uh two thousand miles from from home when they had to file their uh their final exams and send them in [SEP] These men were driving in a blue Cadillac when they filed their final exams.,but uh these guys were actually on the road uh two thousand miles from from home when they had to file their uh their final exams and send them in,These men were driving in a blue Cadillac when they filed their final exams.,NEUTRAL,semantic_role_sensitivity,invariance,,but uh these guys were actually on the road uh two thousand miles from from home when they had to file their uh their final exams and send them in,These men were driving in a blue Cadillac when they filed their final exams.,NEUTRAL,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,CONTRADICTION,2,LABEL_2,0.993998646736145,"[0.005468043033033609, 0.0005332822329364717, 0.993998646736145]","{""ENTAILMENT"": 0.005468043033033609, ""NEUTRAL"": 0.0005332822329364717, ""CONTRADICTION"": 0.993998646736145}",1,CONTRADICTION,0.993998646736145,"[0.005468043033033609, 0.0005332822329364717, 0.993998646736145]","{""ENTAILMENT"": 0.005468043033033609, ""NEUTRAL"": 0.0005332822329364717, ""CONTRADICTION"": 0.993998646736145}",1,0.0,0.5,0.0,0.0,gradient,"[[""cadillac"", 0.2312481996841412], [""exams"", 0.07879175846344473], [""driving"", 0.06954985539361083], [""blue"", 0.05893148054233356], [""in"", 0.0389248305728387], [""uh"", 0.03874181885962069], [""when"", 0.0372627742369233], [""filed"", 0.035195287237051405], [""guys"", 0.0348593904592929], [""road"", 0.03154781598641666]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: cadillac:0.23, exams:0.08, driving:0.07, blue:0.06, in:0.04."
mnli_bench_0218,mnli,nli,He's chosen Meg Ryan. [SEP] Jon Doe was chosen.,He's chosen Meg Ryan.,Jon Doe was chosen.,CONTRADICTION,semantic_role_sensitivity,invariance,,He's chosen Meg Ryan.,Jon Doe was chosen.,CONTRADICTION,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,ENTAILMENT,0,LABEL_0,0.9970132112503052,"[0.9970132112503052, 0.0011880593374371529, 0.0017987624742090702]","{""ENTAILMENT"": 0.9970132112503052, ""NEUTRAL"": 0.0011880593374371529, ""CONTRADICTION"": 0.0017987624742090702}",1,ENTAILMENT,0.9970132112503052,"[0.9970132112503052, 0.0011880593374371529, 0.0017987624742090702]","{""ENTAILMENT"": 0.9970132112503052, ""NEUTRAL"": 0.0011880593374371529, ""CONTRADICTION"": 0.0017987624742090702}",1,0.0,0.5,0.0,0.0,gradient,"[[""doe"", 0.3241363821910158], [""jon"", 0.1957455698788135], [""meg"", 0.1727819177121187], [""chosen"", 0.11624505698932443], [""ryan"", 0.10276003422176459], [""was"", 0.03893525722158212], [""he"", 0.027331014824852107], [""s"", 0.022064766960528694]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: doe:0.32, jon:0.20, meg:0.17, chosen:0.12, ryan:0.10."
