test_id,dataset,task,capability,original,counterfactual,relation,minimality_score,grammaticality_score,label_validity_score,semantic_control_score,auto_quality_mean,human_validated,human_notes
mrpc_bench_0250,mrpc,paraphrase,semantic_equivalence,He called on Prime Minister John Howard to establish a royal commission on child sex abuse . [SEP] The Senate motion also called on Prime Minister John Howard to hold a royal commission into child sex abuse .,He called on Prime Minister John Howard to establish a royal commission on child sex abuse . [SEP] The Senate motion also called on Prime Minister John Howard to hold a royal commission into child sex abuse .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0251,mrpc,paraphrase,semantic_equivalence,""" We think that the United States of America should support the free speech of all groups , "" Mr. White said , objecting to Mr. Olson 's recommendation . [SEP] We think that the United States of America should support the free speech of all groups , he said .",""" We think that the United States of America should support the free speech of all groups , "" Mr. White said , objecting to Mr. Olson 's recommendation . [SEP] We think that the United States of America should support the free speech of all groups , he said .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0252,mrpc,paraphrase,semantic_equivalence,"Terri Schiavo , 39 , underwent the procedure at the Tampa Bay area hospice where she has been living for several years , said her father , Bob Schindler . [SEP] The tube was removed Wednesday from Terri Schiavo , 39 , at the Tampa Bay-area hospice where she has lived for several years .","Terri Schiavo , 39 , underwent the procedure at the Tampa Bay area hospice where she has been living for several years , said her father , Bob Schindler . [SEP] The tube was removed Wednesday from Terri Schiavo , 39 , at the Tampa Bay-area hospice where she has lived for several years .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0253,mrpc,paraphrase,semantic_equivalence,"After 18 months , Nissen found that Lipitor stopped plaque buildup in the patients ' arteries . [SEP] After 18 months , the atorvastatin patients had no change in the plaque in their arteries .","After 18 months , Nissen found that Lipitor stopped plaque buildup in the patients ' arteries . [SEP] After 18 months , the atorvastatin patients had no change in the plaque in their arteries .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0254,mrpc,paraphrase,semantic_equivalence,"Toll , Australia 's second-largest transport company , last week offered NZ75 a share for Tranz Rail . [SEP] Toll last week offered to buy the company for NZ75c a share , or $ NZ158 million .","Toll , Australia 's second-largest transport company , last week offered NZ75 a share for Tranz Rail . [SEP] Toll last week offered to buy the company for NZ75c a share , or $ NZ158 million .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0255,mrpc,paraphrase,semantic_equivalence,""" This child was literally neglected to death , "" Armstrong County District Attorney Scott Andreassi said . [SEP] Armstrong County District Attorney Scott Andreassi said the many family photos in the home did not include Kristen .",""" This child was literally neglected to death , "" Armstrong County District Attorney Scott Andreassi said . [SEP] Armstrong County District Attorney Scott Andreassi said the many family photos in the home did not include Kristen .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0256,mrpc,paraphrase,semantic_equivalence,"Wal-Mart , the nation 's largest private employer , has expanded its antidiscrimination policy to protect gay and lesbian employees , company officials said Tuesday . [SEP] Wal-Mart Stores Inc . , the nation 's largest private employer , will now include gays and lesbians in its anti-discrimination policy , company officials said Wednesday .","Wal-Mart , the nation 's largest private employer , has expanded its antidiscrimination policy to protect gay and lesbian employees , company officials said Tuesday . [SEP] Wal-Mart Stores Inc . , the nation 's largest private employer , will now include gays and lesbians in its anti-discrimination policy , company officials said Wednesday .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0257,mrpc,paraphrase,semantic_equivalence,"Metro , bus and local rail services in France 's four largest towns -- Paris , Lyon , Lille and Marseille -- were severely disrupted , Europe 1 radio reported . [SEP] Subway , bus and suburban rail services in France 's four largest cities -- Paris , Lyon , Lille and Marseille -- were severely disrupted , transport authorities said .","Metro , bus and local rail services in France 's four largest towns -- Paris , Lyon , Lille and Marseille -- were severely disrupted , Europe 1 radio reported . [SEP] Subway , bus and suburban rail services in France 's four largest cities -- Paris , Lyon , Lille and Marseille -- were severely disrupted , transport authorities said .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0258,mrpc,paraphrase,semantic_equivalence,"In the undergraduate case , Rehnquist said the use of race was not "" narrowly tailored "" to achieve the university 's asserted interest in diversity . [SEP] Rehnquist wrote that the system was not narrowly tailored to achieve the interest in educational diversity .","In the undergraduate case , Rehnquist said the use of race was not "" narrowly tailored "" to achieve the university 's asserted interest in diversity . [SEP] Rehnquist wrote that the system was not narrowly tailored to achieve the interest in educational diversity .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0259,mrpc,paraphrase,semantic_equivalence,"SP2 is basically about security enhancements to Windows , such as the improved Internet Connection Firewall ( ICF ) . [SEP] The firewall in the current Windows XP was known as the Internet Connection Firewall ( ICF ) .","SP2 is basically about security enhancements to Windows , such as the improved Internet Connection Firewall ( ICF ) . [SEP] The firewall in the current Windows XP was known as the Internet Connection Firewall ( ICF ) .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0260,mrpc,paraphrase,semantic_equivalence,"A landslide in central Chungchong province derailed a Seoul-bound train and 28 passengers were injured , television said . [SEP] In central Chungchong province , a landslide caused a Seoul-bound Saemaeul Express train to derail , injuring 28 people , local television said .","A landslide in central Chungchong province derailed a Seoul-bound train and 28 passengers were injured , television said . [SEP] In central Chungchong province , a landslide caused a Seoul-bound Saemaeul Express train to derail , injuring 28 people , local television said .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0261,mrpc,paraphrase,semantic_equivalence,They will help draft a plan to attack obesity that Kraft will implement over three to four years . [SEP] The team will help draft a plan by the end of the year to attack obesity .,They will help draft a plan to attack obesity that Kraft will implement over three to four years . [SEP] The team will help draft a plan by the end of the year to attack obesity .,invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0262,mrpc,paraphrase,semantic_equivalence,"But that amount would probably be impossible to pass in the Senate , where Republican moderates have refused to go above $ 350 billion . [SEP] Such an amount would probably be unable to summon a majority of the Senate , where Republican moderates have refused to go above $ 350 billion .","But that amount would probably be impossible to pass in the Senate , where Republican moderates have refused to go above $ 350 billion . [SEP] Such an amount would probably be unable to summon a majority of the Senate , where Republican moderates have refused to go above $ 350 billion .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0263,mrpc,paraphrase,semantic_equivalence,"In the clash with police , Lt. Mothana Ali said about 1,000 demonstrators had gone to the station demanding jobs . [SEP] In Baghdad , police Lieut . Mothana Ali said about 1,000 demonstrators arrived at the station demanding jobs .","In the clash with police , Lt. Mothana Ali said about 1,000 demonstrators had gone to the station demanding jobs . [SEP] In Baghdad , police Lieut . Mothana Ali said about 1,000 demonstrators arrived at the station demanding jobs .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0264,mrpc,paraphrase,semantic_equivalence,"Corixa shares rose 54 cents to $ 7.74 yesterday on the Nasdaq Stock Market . [SEP] Shares of Corixa rose 54 cents , or about 8 percent , to close at $ 7.74 .","Corixa shares rose 54 cents to $ 7.74 yesterday on the Nasdaq Stock Market . [SEP] Shares of Corixa rose 54 cents , or about 8 percent , to close at $ 7.74 .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0265,mrpc,paraphrase,semantic_equivalence,"Committee approval , expected today , would set the stage for debate on the Senate floor beginning Monday . [SEP] That would clear the way for debate in the full Senate beginning on Monday .","Committee approval , expected today , would set the stage for debate on the Senate floor beginning Monday . [SEP] That would clear the way for debate in the full Senate beginning on Monday .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0266,mrpc,paraphrase,semantic_equivalence,"O 'Brien was charged with leaving the scene of a fatal accident , a felony . [SEP] Bishop Thomas O 'Brien , 67 , was booked on a charge of leaving the scene of a fatal accident .","O 'Brien was charged with leaving the scene of a fatal accident , a felony . [SEP] Bishop Thomas O 'Brien , 67 , was booked on a charge of leaving the scene of a fatal accident .",invariance,1.0,1.0,1.0,1.0,1.0,False,
mrpc_bench_0267,mrpc,paraphrase,semantic_equivalence,"Tom Hamilton said his daughter was conscious and alert and in stable condition after the attack Friday morning . [SEP] Bethany , who remained in stable condition after the attack Friday morning , talked of the attack Saturday .","Tom Hamilton said his daughter was conscious and alert and in stable condition after the attack Friday morning . [SEP] Bethany , who remained in stable condition after the attack Friday morning , talked of the attack Saturday .",invariance,1.0,1.0,1.0,1.0,1.0,False,
